status,card_id,answer,matched_candidate,source_url,r2_key,public_url,error
updated,83fb50ec-55fb-4863-8a89-bded00f7ed99,Georgia,,,cards/83fb50ec-55fb-4863-8a89-bded00f7ed99/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/83fb50ec-55fb-4863-8a89-bded00f7ed99/global_1776019456754.png,
updated,9e963a1b-624f-4a29-af07-87d882ac8813,Germany,,,cards/9e963a1b-624f-4a29-af07-87d882ac8813/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/9e963a1b-624f-4a29-af07-87d882ac8813/global_1776019456754.png,
updated,bc1d48f2-b174-473c-9759-4c1d9d1e29c1,Ghana,,,cards/bc1d48f2-b174-473c-9759-4c1d9d1e29c1/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/bc1d48f2-b174-473c-9759-4c1d9d1e29c1/global_1776019456754.png,
updated,5097fb39-fef8-4741-91da-db2d647911c3,Greece,,,cards/5097fb39-fef8-4741-91da-db2d647911c3/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/5097fb39-fef8-4741-91da-db2d647911c3/global_1776019456754.png,
updated,48581167-30f4-4db1-94c1-c04b621baf53,Grenada,,,cards/48581167-30f4-4db1-94c1-c04b621baf53/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/48581167-30f4-4db1-94c1-c04b621baf53/global_1776019456754.png,
updated,bc7ac439-48e3-49c9-99ee-2d6c3fd4ee6d,Guatemala,,,cards/bc7ac439-48e3-49c9-99ee-2d6c3fd4ee6d/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/bc7ac439-48e3-49c9-99ee-2d6c3fd4ee6d/global_1776019456754.png,
updated,853b574f-b383-42fa-a5f6-d57fdbbd80b0,Guinea,,,cards/853b574f-b383-42fa-a5f6-d57fdbbd80b0/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/853b574f-b383-42fa-a5f6-d57fdbbd80b0/global_1776019456754.png,
updated,06642de7-1f47-4b4e-b913-28463f5182b1,Guinea-Bissau,,,cards/06642de7-1f47-4b4e-b913-28463f5182b1/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/06642de7-1f47-4b4e-b913-28463f5182b1/global_1776019456754.png,
updated,a0b01cee-0e42-4178-8762-3262defdf1a2,Guyana,,,cards/a0b01cee-0e42-4178-8762-3262defdf1a2/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a0b01cee-0e42-4178-8762-3262defdf1a2/global_1776019456754.png,
updated,94cacb47-6da1-46e5-8af9-2844e5e87c91,Haiti,,,cards/94cacb47-6da1-46e5-8af9-2844e5e87c91/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/94cacb47-6da1-46e5-8af9-2844e5e87c91/global_1776019456754.png,
updated,2f8c774f-1503-4915-8b41-a63e69a0958c,Honduras,,,cards/2f8c774f-1503-4915-8b41-a63e69a0958c/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/2f8c774f-1503-4915-8b41-a63e69a0958c/global_1776019456754.png,
